,State,Area,Year,Pop_Est,Int_Mig_Rate,Dom_Mig_Rate
13305,NY,Onondaga County,2016,466635,4.5,-10.1
13306,NY,Onondaga County,2017,465398,4.5,-9.3
13307,NY,Ontario County,2011,108598,1.1,3.0
13308,NY,Ontario County,2012,108631,1.1,-0.8
13309,NY,Ontario County,2013,109117,1.2,3.2
13310,NY,Ontario County,2014,109420,1.3,1.3
13311,NY,Ontario County,2015,109431,1.5,-0.8
13312,NY,Ontario County,2016,109586,1.4,0.1
13313,NY,Ontario County,2017,109899,1.4,1.9
13314,NY,Orange County,2011,374341,1.8,-5.8
13315,NY,Orange County,2012,374183,2.0,-9.1
13316,NY,Orange County,2013,375151,1.9,-4.8
13317,NY,Orange County,2014,376034,2.0,-5.5
13318,NY,Orange County,2015,377544,2.3,-4.2
13319,NY,Orange County,2016,379915,2.2,-1.7
13320,NY,Orange County,2017,382226,2.1,-1.6
13321,NY,Orleans County,2011,42639,0.7,-5.8
13322,NY,Orleans County,2012,42392,0.8,-6.2
13323,NY,Orleans County,2013,42241,0.7,-3.9
13324,NY,Orleans County,2014,41890,0.8,-8.9
13325,NY,Orleans County,2015,41512,0.8,-10.0
13326,NY,Orleans County,2016,41292,0.9,-7.4
13327,NY,Orleans County,2017,40983,0.9,-8.9
13328,NY,Oswego County,2011,121975,0.4,-4.0
13329,NY,Oswego County,2012,121473,0.5,-7.5
13330,NY,Oswego County,2013,121222,0.6,-4.4
13331,NY,Oswego County,2014,120657,0.7,-7.3
13332,NY,Oswego County,2015,119899,0.7,-8.5
13333,NY,Oswego County,2016,118907,0.7,-10.1
13334,NY,Oswego County,2017,118478,0.7,-5.1
13335,NY,Otsego County,2011,61972,0.6,-3.8
13336,NY,Otsego County,2012,61761,0.5,-2.5
13337,NY,Otsego County,2013,61641,0.9,-2.0
13338,NY,Otsego County,2014,60994,0.9,-10.6
13339,NY,Otsego County,2015,60676,1.0,-4.7
13340,NY,Otsego County,2016,60343,1.1,-5.3
13341,NY,Otsego County,2017,60094,1.1,-3.3
13342,NY,Putnam County,2011,99859,1.5,-1.9
13343,NY,Putnam County,2012,99723,1.7,-5.2
13344,NY,Putnam County,2013,99751,1.8,-2.7
13345,NY,Putnam County,2014,99667,1.9,-4.2
13346,NY,Putnam County,2015,99473,2.1,-5.3
13347,NY,Putnam County,2016,99107,2.1,-6.6
13348,NY,Putnam County,2017,99323,2.1,-0.7
13349,NY,Queens County,2011,2262013,11.3,-7.2
13350,NY,Queens County,2012,2284413,11.1,-8.5
13351,NY,Queens County,2013,2307766,11.0,-7.9
13352,NY,Queens County,2014,2328004,11.4,-9.7
13353,NY,Queens County,2015,2346005,12.3,-11.4
13354,NY,Queens County,2016,2356044,12.5,-14.6
13355,NY,Queens County,2017,2358582,12.4,-17.3
13356,NY,Rensselaer County,2011,159645,1.9,-1.5
13357,NY,Rensselaer County,2012,159564,2.3,-4.1
13358,NY,Rensselaer County,2013,159752,2.0,-1.5
13359,NY,Rensselaer County,2014,159938,2.2,-2.5
13360,NY,Rensselaer County,2015,159850,2.3,-3.6
13361,NY,Rensselaer County,2016,159736,2.4,-3.8
13362,NY,Rensselaer County,2017,159722,2.3,-2.6
13363,NY,Richmond County,2011,471564,2.7,-3.9
13364,NY,Richmond County,2012,471593,2.8,-7.5
13365,NY,Richmond County,2013,473422,2.8,-2.5
13366,NY,Richmond County,2014,474166,2.9,-5.1
13367,NY,Richmond County,2015,475313,3.2,-4.2
13368,NY,Richmond County,2016,477383,3.1,-2.1
13369,NY,Richmond County,2017,479458,3.1,-1.6
13370,NY,Rockland County,2011,315904,5.0,-2.5
13371,NY,Rockland County,2012,318065,4.8,-6.4
13372,NY,Rockland County,2013,320664,4.2,-3.8
13373,NY,Rockland County,2014,323072,4.2,-5.8
13374,NY,Rockland County,2015,325655,4.7,-6.9
13375,NY,Rockland County,2016,326875,4.8,-10.3
13376,NY,Rockland County,2017,328868,4.7,-7.3
13377,NY,St. Lawrence County,2011,112316,1.5,0.7
13378,NY,St. Lawrence County,2012,112444,1.9,-2.3
13379,NY,St. Lawrence County,2013,112067,1.6,-7.3
13380,NY,St. Lawrence County,2014,111601,1.6,-8.1
13381,NY,St. Lawrence County,2015,110803,1.8,-11.0
13382,NY,St. Lawrence County,2016,109989,1.7,-10.6
13383,NY,St. Lawrence County,2017,109623,1.7,-5.6
13384,NY,Saratoga County,2011,221151,1.1,1.5
13385,NY,Saratoga County,2012,222586,2.1,2.0
13386,NY,Saratoga County,2013,224308,2.0,3.4
13387,NY,Saratoga County,2014,224872,2.0,-1.9
13388,NY,Saratoga County,2015,226551,2.3,3.1
13389,NY,Saratoga County,2016,227560,2.1,1.3
13390,NY,Saratoga County,2017,229869,1.7,7.4
13391,NY,Schenectady County,2011,154940,2.3,-3.8
13392,NY,Schenectady County,2012,155168,2.5,-3.1
13393,NY,Schenectady County,2013,155228,2.7,-4.0
13394,NY,Schenectady County,2014,155340,2.8,-3.7
13395,NY,Schenectady County,2015,155089,3.0,-5.6
13396,NY,Schenectady County,2016,154972,3.1,-6.3
13397,NY,Schenectady County,2017,155565,3.1,-1.3
13398,NY,Schoharie County,2011,32634,0.5,-3.6
13399,NY,Schoharie County,2012,32062,0.9,-19.5
13400,NY,Schoharie County,2013,31926,0.3,-3.8
13401,NY,Schoharie County,2014,31795,0.3,-3.7
13402,NY,Schoharie County,2015,31463,0.3,-8.8
13403,NY,Schoharie County,2016,31453,0.3,1.0
13404,NY,Schoharie County,2017,31420,0.3,0.4
13405,NY,Schuyler County,2011,18399,0.3,6.4
13406,NY,Schuyler County,2012,18483,0.8,3.9
13407,NY,Schuyler County,2013,18374,0.5,-5.1
13408,NY,Schuyler County,2014,18170,0.7,-10.3
13409,NY,Schuyler County,2015,18020,0.7,-8.1
13410,NY,Schuyler County,2016,17998,0.6,-2.9
13411,NY,Schuyler County,2017,18000,0.6,-0.3
13412,NY,Seneca County,2011,35318,0.3,-0.1
13413,NY,Seneca County,2012,35347,0.5,-1.0
13414,NY,Seneca County,2013,35236,0.3,-4.2
13415,NY,Seneca County,2014,34890,0.4,-12.5
13416,NY,Seneca County,2015,34811,0.5,-2.8
13417,NY,Seneca County,2016,34781,0.6,-2.0
13418,NY,Seneca County,2017,34498,0.6,-9.9
13419,NY,Steuben County,2011,99156,0.7,-0.6
13420,NY,Steuben County,2012,98948,0.5,-4.0
13421,NY,Steuben County,2013,98881,0.5,-2.8
13422,NY,Steuben County,2014,98208,0.5,-7.9
13423,NY,Steuben County,2015,97495,0.6,-8.8
13424,NY,Steuben County,2016,96830,0.6,-7.9
13425,NY,Steuben County,2017,96281,0.6,-6.6
13426,NY,Suffolk County,2011,1500074,3.0,-2.6
13427,NY,Suffolk County,2012,1499272,2.9,-6.6
13428,NY,Suffolk County,2013,1501103,2.8,-4.0
13429,NY,Suffolk County,2014,1500638,2.9,-5.8
13430,NY,Suffolk County,2015,1498947,3.2,-6.9
13431,NY,Suffolk County,2016,1494334,3.3,-8.5
13432,NY,Suffolk County,2017,1492953,3.3,-6.0
13433,NY,Sullivan County,2011,77109,2.4,-9.0
13434,NY,Sullivan County,2012,77015,2.3,-4.9
13435,NY,Sullivan County,2013,77073,2.7,-4.2
13436,NY,Sullivan County,2014,75852,3.1,-20.2
13437,NY,Sullivan County,2015,75136,3.2,-14.2
13438,NY,Sullivan County,2016,75370,3.4,-1.6
13439,NY,Sullivan County,2017,75485,3.3,-2.3
13440,NY,Tioga County,2011,50872,-0.3,-3.5
13441,NY,Tioga County,2012,50281,-0.2,-12.4
13442,NY,Tioga County,2013,50111,-0.3,-5.4
13443,NY,Tioga County,2014,49820,-0.3,-7.2
13444,NY,Tioga County,2015,49323,-0.3,-11.1
13445,NY,Tioga County,2016,48778,-0.3,-10.8
13446,NY,Tioga County,2017,48578,-0.3,-4.1
13447,NY,Tompkins County,2011,101987,9.5,-9.0
13448,NY,Tompkins County,2012,103067,9.8,-2.0
13449,NY,Tompkins County,2013,104143,9.5,-1.3
13450,NY,Tompkins County,2014,104286,10.4,-10.8
13451,NY,Tompkins County,2015,104283,11.0,-12.6
13452,NY,Tompkins County,2016,104561,11.1,-10.0
13453,NY,Tompkins County,2017,104802,11.0,-10.5
13454,NY,Ulster County,2011,182516,2.0,-2.3
13455,NY,Ulster County,2012,181689,2.0,-6.7
13456,NY,Ulster County,2013,180965,2.2,-6.1
13457,NY,Ulster County,2014,180763,2.3,-2.9
13458,NY,Ulster County,2015,179952,2.4,-5.9
13459,NY,Ulster County,2016,179546,2.5,-3.8
13460,NY,Ulster County,2017,179417,2.5,-2.2
13461,NY,Warren County,2011,65735,0.2,1.2
13462,NY,Warren County,2012,65425,0.3,-4.2
13463,NY,Warren County,2013,65106,0.5,-4.9
13464,NY,Warren County,2014,64901,0.7,-1.6
13465,NY,Warren County,2015,64448,0.7,-4.1
13466,NY,Warren County,2016,64519,0.8,1.5
13467,NY,Warren County,2017,64532,0.8,1.2
13468,NY,Washington County,2011,63068,0.1,-4.6
13469,NY,Washington County,2012,62980,0.2,-2.3
13470,NY,Washington County,2013,62756,0.2,-3.8
13471,NY,Washington County,2014,62478,0.3,-4.8
13472,NY,Washington County,2015,62253,0.3,-3.2
13473,NY,Washington County,2016,61806,0.4,-7.2
13474,NY,Washington County,2017,61620,0.4,-2.0
13475,NY,Wayne County,2011,93263,0.8,-7.6
13476,NY,Wayne County,2012,93062,0.7,-5.0
13477,NY,Wayne County,2013,92399,0.5,-9.2
13478,NY,Wayne County,2014,91856,0.6,-7.8
13479,NY,Wayne County,2015,91359,0.7,-7.2
13480,NY,Wayne County,2016,90924,0.7,-7.1
13481,NY,Wayne County,2017,90670,0.7,-4.9
13482,NY,Westchester County,2011,957693,5.0,-2.0
13483,NY,Westchester County,2012,962190,4.8,-4.0
13484,NY,Westchester County,2013,968910,4.7,-1.1
13485,NY,Westchester County,2014,972742,4.9,-4.6
13486,NY,Westchester County,2015,976103,5.4,-5.6
13487,NY,Westchester County,2016,978604,5.5,-6.4
13488,NY,Westchester County,2017,980244,5.4,-6.9
13489,NY,Wyoming County,2011,41854,0.4,-8.0
13490,NY,Wyoming County,2012,41714,0.4,-4.4
13491,NY,Wyoming County,2013,41380,0.3,-8.0
13492,NY,Wyoming County,2014,41160,0.3,-6.5
13493,NY,Wyoming County,2015,40957,0.3,-5.3
13494,NY,Wyoming County,2016,40439,0.4,-13.1
13495,NY,Wyoming County,2017,40493,0.4,0.4
13496,NY,Yates County,2011,25451,0.4,0.0
13497,NY,Yates County,2012,25338,0.4,-7.1
13498,NY,Yates County,2013,25224,0.6,-7.4
13499,NY,Yates County,2014,25150,0.6,-6.2
13500,NY,Yates County,2015,25065,0.7,-4.0
13501,NY,Yates County,2016,25022,0.7,-5.8
13502,NY,Yates County,2017,24955,0.7,-6.1
13503,NC,North Carolina,2011,9662940,1.7,3.2
13504,NC,North Carolina,2012,9755299,2.3,3.1
13505,NC,North Carolina,2013,9849812,1.9,4.1
13506,NC,North Carolina,2014,9941160,2.0,3.5
13507,NC,North Carolina,2015,10041769,2.3,4.5
13508,NC,North Carolina,2016,10156689,2.2,6.1
13509,NC,North Carolina,2017,10273419,2.0,6.5
13510,NC,Alamance County,2011,152857,0.9,6.1
13511,NC,Alamance County,2012,153471,0.6,2.2
13512,NC,Alamance County,2013,154417,0.8,4.1
13513,NC,Alamance County,2014,155698,1.0,6.2
13514,NC,Alamance County,2015,157389,1.2,8.7
13515,NC,Alamance County,2016,159325,1.2,10.0
13516,NC,Alamance County,2017,162391,1.2,16.5
13517,NC,Alexander County,2011,37039,0.1,-6.2
13518,NC,Alexander County,2012,36940,0.2,-2.8
13519,NC,Alexander County,2013,37091,0.4,3.5
13520,NC,Alexander County,2014,37092,0.6,-0.7
13521,NC,Alexander County,2015,37058,0.6,0.0
13522,NC,Alexander County,2016,37270,0.6,6.1
13523,NC,Alexander County,2017,37286,0.6,0.8
13524,NC,Alleghany County,2011,11025,0.4,-6.9
13525,NC,Alleghany County,2012,10956,0.3,-3.2
13526,NC,Alleghany County,2013,10920,0.2,-0.8
13527,NC,Alleghany County,2014,10911,0.2,0.1
13528,NC,Alleghany County,2015,10869,0.2,-0.3
13529,NC,Alleghany County,2016,10945,0.2,9.9
13530,NC,Alleghany County,2017,11031,0.4,11.0
13531,NC,Anson County,2011,26517,0.1,-12.0
13532,NC,Anson County,2012,26322,0.2,-6.9
13533,NC,Anson County,2013,25975,0.1,-12.6
13534,NC,Anson County,2014,25978,0.3,1.0
13535,NC,Anson County,2015,25594,0.5,-12.6
13536,NC,Anson County,2016,25119,0.5,-14.6
13537,NC,Anson County,2017,24991,0.5,-3.9
13538,NC,Ashe County,2011,27008,1.1,-6.4
13539,NC,Ashe County,2012,26957,0.9,0.1
13540,NC,Ashe County,2013,26889,0.5,-0.1
13541,NC,Ashe County,2014,26838,0.6,1.9
13542,NC,Ashe County,2015,26727,0.7,0.5
13543,NC,Ashe County,2016,26754,0.8,4.6
13544,NC,Ashe County,2017,26957,0.8,11.6
13545,NC,Avery County,2011,17728,0.2,-0.9
13546,NC,Avery County,2012,17575,0.5,-5.9
13547,NC,Avery County,2013,17604,0.3,3.8
13548,NC,Avery County,2014,17597,0.5,1.5
13549,NC,Avery County,2015,17440,0.6,-5.9
13550,NC,Avery County,2016,17500,0.9,5.2
13551,NC,Avery County,2017,17536,0.9,4.3
13552,NC,Beaufort County,2011,47663,0.6,-2.9
13553,NC,Beaufort County,2012,47436,0.0,-3.8
13554,NC,Beaufort County,2013,47391,0.0,0.0
13555,NC,Beaufort County,2014,47350,0.0,1.5
13556,NC,Beaufort County,2015,47389,0.1,4.5
13557,NC,Beaufort County,2016,47361,0.1,2.5
13558,NC,Beaufort County,2017,47088,0.1,-2.9
13559,NC,Bertie County,2011,20860,0.1,-15.7
13560,NC,Bertie County,2012,20502,0.4,-16.6
13561,NC,Bertie County,2013,20350,0.5,-4.2
13562,NC,Bertie County,2014,20353,1.0,2.8
13563,NC,Bertie County,2015,20188,1.2,-3.9
13564,NC,Bertie County,2016,19449,1.4,-35.6
13565,NC,Bertie County,2017,19224,1.4,-9.1
13566,NC,Bladen County,2011,34920,1.6,-8.7
13567,NC,Bladen County,2012,34866,0.7,-1.4
13568,NC,Bladen County,2013,34704,0.6,-5.0
13569,NC,Bladen County,2014,34462,0.8,-7.5
13570,NC,Bladen County,2015,34211,1.1,-5.3
13571,NC,Bladen County,2016,33796,1.1,-11.0
13572,NC,Bladen County,2017,33478,1.1,-7.1
13573,NC,Brunswick County,2011,110237,0.1,19.1
13574,NC,Brunswick County,2012,112081,0.2,17.6
13575,NC,Brunswick County,2013,114999,-0.1,26.2
13576,NC,Brunswick County,2014,118384,-0.1,30.2
13577,NC,Brunswick County,2015,122297,0.0,33.7
13578,NC,Brunswick County,2016,126353,0.0,35.8
13579,NC,Brunswick County,2017,130897,0.0,38.7
13580,NC,Buncombe County,2011,241224,0.6,8.8
13581,NC,Buncombe County,2012,243741,0.2,8.9
13582,NC,Buncombe County,2013,246948,0.5,11.5
13583,NC,Buncombe County,2014,249302,0.7,8.1
13584,NC,Buncombe County,2015,252149,0.8,10.2
13585,NC,Buncombe County,2016,255334,0.8,11.8
13586,NC,Buncombe County,2017,257607,0.8,8.1
13587,NC,Burke County,2011,90490,1.1,0.0
13588,NC,Burke County,2012,89755,1.0,-8.0
13589,NC,Burke County,2013,89141,0.6,-5.5
13590,NC,Burke County,2014,88610,0.6,-5.0
13591,NC,Burke County,2015,88644,0.8,1.4
13592,NC,Burke County,2016,88802,0.9,2.2
13593,NC,Burke County,2017,89293,0.9,6.0
13594,NC,Cabarrus County,2011,181228,1.0,8.6
13595,NC,Cabarrus County,2012,184232,0.7,10.9
13596,NC,Cabarrus County,2013,187160,0.7,10.9
13597,NC,Cabarrus County,2014,191662,1.0,17.3
13598,NC,Cabarrus County,2015,196315,1.1,18.6
13599,NC,Cabarrus County,2016,201573,1.1,20.5
13600,NC,Cabarrus County,2017,206872,1.1,20.0
13601,NC,Caldwell County,2011,82446,0.2,-5.9
13602,NC,Caldwell County,2012,82096,0.2,-4.1
13603,NC,Caldwell County,2013,82041,0.5,1.4
13604,NC,Caldwell County,2014,81681,0.7,-4.1
13605,NC,Caldwell County,2015,81537,0.7,-0.2
13606,NC,Caldwell County,2016,81787,0.8,3.9
13607,NC,Caldwell County,2017,81981,0.8,3.4
13608,NC,Camden County,2011,10023,1.1,-1.5
13609,NC,Camden County,2012,10001,1.1,-3.7
13610,NC,Camden County,2013,10112,1.8,9.1
13611,NC,Camden County,2014,10276,1.7,10.6
13612,NC,Camden County,2015,10289,1.8,-0.4
13613,NC,Camden County,2016,10423,1.6,9.8
13614,NC,Camden County,2017,10581,1.5,11.8
13615,NC,Carteret County,2011,67426,0.9,11.5
13616,NC,Carteret County,2012,67776,2.1,4.9
13617,NC,Carteret County,2013,68386,1.1,10.0
13618,NC,Carteret County,2014,68644,0.9,4.6
13619,NC,Carteret County,2015,68729,1.3,2.9
13620,NC,Carteret County,2016,68855,0.9,3.8
13621,NC,Carteret County,2017,68881,0.6,3.7
13622,NC,Caswell County,2011,23478,0.3,-10.3
13623,NC,Caswell County,2012,23051,0.6,-16.1
13624,NC,Caswell County,2013,23096,0.6,4.8
13625,NC,Caswell County,2014,22831,0.7,-10.7
13626,NC,Caswell County,2015,22851,0.7,2.7
13627,NC,Caswell County,2016,22742,0.8,-1.1
13628,NC,Caswell County,2017,22646,0.8,-2.4
13629,NC,Catawba County,2011,154561,0.7,-3.7
13630,NC,Catawba County,2012,154815,1.1,-1.1
13631,NC,Catawba County,2013,155140,1.5,-0.2
13632,NC,Catawba County,2014,155342,1.6,-1.2
13633,NC,Catawba County,2015,155805,1.9,0.7
13634,NC,Catawba County,2016,156647,1.9,3.0
13635,NC,Catawba County,2017,157974,1.9,6.1
13636,NC,Chatham County,2011,64159,0.7,3.1
13637,NC,Chatham County,2012,64590,0.4,6.6
13638,NC,Chatham County,2013,65314,0.2,11.5
13639,NC,Chatham County,2014,66791,0.3,21.8
13640,NC,Chatham County,2015,68418,0.5,23.3
13641,NC,Chatham County,2016,69824,0.6,19.9
13642,NC,Chatham County,2017,71472,0.5,23.9
13643,NC,Cherokee County,2011,27177,0.3,-5.2
13644,NC,Cherokee County,2012,27032,0.0,0.2
13645,NC,Cherokee County,2013,27122,0.0,8.8
13646,NC,Cherokee County,2014,27093,0.1,4.6
13647,NC,Cherokee County,2015,27132,0.1,7.6
13648,NC,Cherokee County,2016,27883,0.1,30.6
13649,NC,Cherokee County,2017,28087,0.1,10.4
13650,NC,Chowan County,2011,14821,1.8,7.7
13651,NC,Chowan County,2012,14712,1.4,-8.9
13652,NC,Chowan County,2013,14689,0.3,-0.6
13653,NC,Chowan County,2014,14534,0.2,-7.7
13654,NC,Chowan County,2015,14284,0.3,-16.4
13655,NC,Chowan County,2016,14240,0.4,0.1
13656,NC,Chowan County,2017,14105,0.4,-6.5
13657,NC,Clay County,2011,10690,0.4,11.0
13658,NC,Clay County,2012,10662,0.2,2.7
13659,NC,Clay County,2013,10612,0.4,1.1
13660,NC,Clay County,2014,10593,0.8,4.3
13661,NC,Clay County,2015,10668,0.8,12.1
13662,NC,Clay County,2016,10819,1.0,16.8
13663,NC,Clay County,2017,11074,1.0,27.8
13664,NC,Cleveland County,2011,97435,0.3,-5.7
13665,NC,Cleveland County,2012,97314,0.5,-1.3
13666,NC,Cleveland County,2013,96874,0.4,-4.4
13667,NC,Cleveland County,2014,97012,0.6,1.9
13668,NC,Cleveland County,2015,96868,0.7,-0.2
13669,NC,Cleveland County,2016,97102,0.7,3.4
13670,NC,Cleveland County,2017,97334,0.8,3.3
13671,NC,Columbus County,2011,57693,0.3,-4.7
13672,NC,Columbus County,2012,57534,0.3,-4.1
13673,NC,Columbus County,2013,57088,0.3,-6.1
13674,NC,Columbus County,2014,56902,0.3,-1.5
13675,NC,Columbus County,2015,56686,0.4,-2.7
13676,NC,Columbus County,2016,56335,0.4,-5.3
13677,NC,Columbus County,2017,55936,0.4,-5.1
13678,NC,Craven County,2011,104873,1.9,-2.1
13679,NC,Craven County,2012,105331,6.5,-8.4
13680,NC,Craven County,2013,104310,3.9,-18.9
13681,NC,Craven County,2014,104111,3.0,-9.8
13682,NC,Craven County,2015,103015,4.5,-19.2
13683,NC,Craven County,2016,102857,2.9,-7.5
13684,NC,Craven County,2017,102578,1.5,-7.7
13685,NC,Cumberland County,2011,330877,2.0,-1.9
13686,NC,Cumberland County,2012,330224,8.8,-21.4
13687,NC,Cumberland County,2013,333273,5.3,-5.5
13688,NC,Cumberland County,2014,332721,4.5,-17.0
13689,NC,Cumberland County,2015,331752,5.8,-18.0
13690,NC,Cumberland County,2016,333538,3.8,-7.1
13691,NC,Cumberland County,2017,332546,2.3,-13.6
13692,NC,Currituck County,2011,23904,0.0,9.0
13693,NC,Currituck County,2012,24034,-0.1,5.5
13694,NC,Currituck County,2013,24268,0.0,9.2
13695,NC,Currituck County,2014,24839,0.0,21.4
13696,NC,Currituck County,2015,25135,0.1,10.4
13697,NC,Currituck County,2016,25664,0.1,19.0
13698,NC,Currituck County,2017,26331,0.1,23.9
13699,NC,Dare County,2011,34178,-0.1,4.1
13700,NC,Dare County,2012,34426,0.4,4.5
13701,NC,Dare County,2013,34852,0.1,9.8
13702,NC,Dare County,2014,34907,0.0,0.4
13703,NC,Dare County,2015,35441,0.2,13.0
13704,NC,Dare County,2016,35760,0.3,9.1
13705,NC,Dare County,2017,36099,0.3,9.9
13706,NC,Davidson County,2011,162972,0.4,-0.5
13707,NC,Davidson County,2012,163112,0.4,-0.3
13708,NC,Davidson County,2013,163398,0.3,1.9
13709,NC,Davidson County,2014,163530,0.3,0.3
13710,NC,Davidson County,2015,163690,0.4,1.3
13711,NC,Davidson County,2016,164504,0.4,4.6
13712,NC,Davidson County,2017,165466,0.4,5.3
13713,NC,Davie County,2011,41352,0.5,2.7
13714,NC,Davie County,2012,41300,0.3,-1.5
13715,NC,Davie County,2013,41446,0.5,4.2
13716,NC,Davie County,2014,41280,0.3,-3.7
13717,NC,Davie County,2015,41677,0.4,11.6
13718,NC,Davie County,2016,41973,0.6,8.9
13719,NC,Davie County,2017,42456,0.5,11.6
13720,NC,Duplin County,2011,59276,3.2,2.4
13721,NC,Duplin County,2012,59530,1.8,-2.4
13722,NC,Duplin County,2013,59442,2.0,-7.5
13723,NC,Duplin County,2014,59618,2.2,-3.0
13724,NC,Duplin County,2015,59093,2.7,-14.3
13725,NC,Duplin County,2016,59559,2.8,1.7
13726,NC,Duplin County,2017,59039,2.9,-14.5
13727,NC,Durham County,2011,276881,4.9,6.4
13728,NC,Durham County,2012,282996,4.6,7.6
13729,NC,Durham County,2013,288960,4.8,7.6
13730,NC,Durham County,2014,295462,5.0,8.4
13731,NC,Durham County,2015,301174,5.5,5.6
13732,NC,Durham County,2016,307090,5.6,6.1
13733,NC,Durham County,2017,311640,5.5,1.9
13734,NC,Edgecombe County,2011,56059,-0.1,-11.6
13735,NC,Edgecombe County,2012,55695,0.2,-8.7
13736,NC,Edgecombe County,2013,55454,0.3,-4.8
13737,NC,Edgecombe County,2014,54894,0.0,-11.5
13738,NC,Edgecombe County,2015,53770,0.1,-19.9
13739,NC,Edgecombe County,2016,53293,0.1,-8.1
13740,NC,Edgecombe County,2017,52747,0.1,-9.3
13741,NC,Forsyth County,2011,354835,1.9,3.1
13742,NC,Forsyth County,2012,357937,1.5,3.0
13743,NC,Forsyth County,2013,361000,1.0,3.6
13744,NC,Forsyth County,2014,364956,1.4,5.7
13745,NC,Forsyth County,2015,367922,1.6,3.5
13746,NC,Forsyth County,2016,371614,1.6,5.2
13747,NC,Forsyth County,2017,376320,1.6,7.8
13748,NC,Franklin County,2011,60964,0.5,-1.9
13749,NC,Franklin County,2012,61417,0.4,4.9
13750,NC,Franklin County,2013,62105,0.7,8.7
13751,NC,Franklin County,2014,62738,0.7,7.1
13752,NC,Franklin County,2015,63659,0.8,11.7
13753,NC,Franklin County,2016,64659,0.8,12.4
13754,NC,Franklin County,2017,66168,0.9,20.3
13755,NC,Gaston County,2011,206951,0.7,0.8
13756,NC,Gaston County,2012,207963,0.7,2.2
13757,NC,Gaston County,2013,209285,0.7,4.8
13758,NC,Gaston County,2014,210694,0.8,4.8
13759,NC,Gaston County,2015,213182,1.0,9.0
13760,NC,Gaston County,2016,216903,1.0,15.3
13761,NC,Gaston County,2017,220182,1.0,12.7
13762,NC,Gates County,2011,12043,0.0,-8.9
13763,NC,Gates County,2012,11891,0.2,-13.9
13764,NC,Gates County,2013,11702,0.6,-15.3
13765,NC,Gates County,2014,11635,0.7,-9.0
13766,NC,Gates County,2015,11533,0.7,-6.2
13767,NC,Gates County,2016,11593,0.8,3.8
13768,NC,Gates County,2017,11544,0.8,-3.6
13769,NC,Graham County,2011,8815,0.2,-5.9
13770,NC,Graham County,2012,8711,0.1,-10.0
13771,NC,Graham County,2013,8725,-0.1,4.4
13772,NC,Graham County,2014,8626,-0.1,-8.1
13773,NC,Graham County,2015,8594,0.0,-1.6
13774,NC,Graham County,2016,8548,0.0,-4.0
13775,NC,Graham County,2017,8541,0.0,1.3
13776,NC,Granville County,2011,57514,0.5,-5.2
13777,NC,Granville County,2012,57587,0.4,-0.3
13778,NC,Granville County,2013,57814,-0.2,3.2
13779,NC,Granville County,2014,58067,-0.2,4.2
13780,NC,Granville County,2015,58252,-0.1,2.8
13781,NC,Granville County,2016,58824,-0.1,8.9
13782,NC,Granville County,2017,59557,-0.1,11.9
13783,NC,Greene County,2011,21539,-0.3,8.3
13784,NC,Greene County,2012,21224,0.3,-18.0
13785,NC,Greene County,2013,21062,0.6,-9.5
13786,NC,Greene County,2014,21072,0.4,0.2
13787,NC,Greene County,2015,21002,0.6,-3.8
13788,NC,Greene County,2016,21144,0.8,4.9
13789,NC,Greene County,2017,21015,0.8,-6.5
13790,NC,Guilford County,2011,495241,2.7,4.4
13791,NC,Guilford County,2012,500831,2.8,4.0
13792,NC,Guilford County,2013,506771,2.9,4.6
13793,NC,Guilford County,2014,512541,3.0,4.3
13794,NC,Guilford County,2015,517722,3.3,3.3
13795,NC,Guilford County,2016,521996,3.3,1.5
13796,NC,Guilford County,2017,526953,3.3,2.9
13797,NC,Halifax County,2011,54122,0.3,-6.1
13798,NC,Halifax County,2012,53749,0.3,-6.7
13799,NC,Halifax County,2013,53217,0.3,-8.2
13800,NC,Halifax County,2014,52874,0.4,-4.6
13801,NC,Halifax County,2015,52230,0.6,-11.5
13802,NC,Halifax County,2016,51871,0.6,-6.0
13803,NC,Halifax County,2017,51310,0.6,-9.0
13804,NC,Harnett County,2011,119214,0.8,20.0
13805,NC,Harnett County,2012,122258,3.5,13.6
